Date,Data,Price,Data_Change,Price_Change,Data_RollMean_3,Price_RollMean_3,Target_Price
2012-11-30,0.191,1591.5,0.0010000000000000009,-1.25,0.18966666666666665,1589.5,1584.5
2012-12-03,0.19,1584.5,-0.0010000000000000009,-7.0,0.19033333333333335,1589.5833333333333,1582.75
2012-12-04,0.191,1582.75,0.0010000000000000009,-1.75,0.19066666666666665,1586.25,1585.75
2012-12-05,0.19,1585.75,-0.0010000000000000009,3.0,0.19033333333333335,1584.3333333333333,1590.5
2012-12-06,0.19,1590.5,0.0,4.75,0.19033333333333333,1586.3333333333333,1593.5
2012-12-07,0.187,1593.5,-0.0030000000000000027,3.0,0.18900000000000003,1589.9166666666667,1597.75
2012-12-10,0.183,1597.75,-0.0040000000000000036,4.25,0.18666666666666665,1593.9166666666667,1609.0
2012-12-11,0.181,1609.0,-0.0020000000000000018,11.25,0.18366666666666667,1600.0833333333333,1604.75
2012-12-12,0.183,1604.75,0.0020000000000000018,-4.25,0.18233333333333332,1603.8333333333333,1595.75
2012-12-13,0.183,1595.75,0.0,-9.0,0.18233333333333335,1603.1666666666667,1593.0
2012-12-14,0.184,1593.0,0.0010000000000000009,-2.75,0.18333333333333332,1597.8333333333333,1610.75
2012-12-17,0.184,1610.75,0.0,17.75,0.18366666666666667,1599.8333333333333,1624.75
2012-12-18,0.184,1624.75,0.0,14.0,0.184,1609.5,1616.75
2012-12-19,0.183,1616.75,-0.0010000000000000009,-8.0,0.18366666666666667,1617.4166666666667,1624.25
2012-12-20,0.183,1624.25,0.0,7.5,0.18333333333333332,1621.9166666666667,1609.75
2012-12-21,0.184,1609.75,0.0010000000000000009,-14.5,0.18333333333333335,1616.9166666666667,1603.5
2012-12-24,0.186,1603.5,0.0020000000000000018,-6.25,0.18433333333333332,1612.5,1594.5
2012-12-27,0.185,1594.5,-0.0010000000000000009,-9.0,0.18500000000000003,1602.5833333333333,1567.75
2012-12-28,0.186,1567.75,0.0010000000000000009,-26.75,0.18566666666666665,1588.5833333333333,1603.75
2012-12-31,0.187,1603.75,0.0010000000000000009,36.0,0.18600000000000003,1588.6666666666667,1640.75
2013-01-02,0.188,1640.75,0.0010000000000000009,37.0,0.18699999999999997,1604.0833333333333,1637.25
2013-01-03,0.189,1637.25,0.0010000000000000009,-3.5,0.18800000000000003,1627.25,1641.5
2013-01-04,0.191,1641.5,0.0020000000000000018,4.25,0.18933333333333333,1639.8333333333333,1639.5
2013-01-07,0.192,1639.5,0.0010000000000000009,-2.0,0.19066666666666668,1639.4166666666667,1636.0
2013-01-08,0.192,1636.0,0.0,-3.5,0.19166666666666665,1639.0,1639.5
2013-01-09,0.192,1639.5,0.0,3.5,0.192,1638.3333333333333,1650.75
2013-01-10,0.19,1650.75,-0.0020000000000000018,11.25,0.19133333333333333,1642.0833333333333,1651.0
2013-01-11,0.195,1651.0,0.0050000000000000044,0.25,0.19233333333333336,1647.0833333333333,1648.0
2013-01-14,0.199,1648.0,0.0040000000000000036,-3.0,0.19466666666666665,1649.9166666666667,1649.0
2013-01-15,0.202,1649.0,0.0030000000000000027,1.0,0.19866666666666669,1649.3333333333333,1649.25
2013-01-16,0.201,1649.25,-0.0010000000000000009,0.25,0.20066666666666666,1648.75,1659.5
2013-01-17,0.204,1659.5,0.002999999999999975,10.25,0.20233333333333334,1652.5833333333333,1662.75
2013-01-18,0.209,1662.75,0.0050000000000000044,3.25,0.20466666666666666,1657.1666666666667,1673.25
2013-01-22,0.209,1673.25,0.0,10.5,0.20733333333333334,1665.1666666666667,1674.0
2013-01-23,0.209,1674.0,0.0,0.75,0.209,1670.0,1675.5
2013-01-24,0.211,1675.5,0.0020000000000000018,1.5,0.20966666666666667,1674.25,1679.5
2013-01-25,0.214,1679.5,0.0030000000000000027,4.0,0.21133333333333335,1676.3333333333333,1680.75
2013-01-28,0.224,1680.75,0.010000000000000009,1.25,0.21633333333333335,1678.5833333333333,1688.75
2013-01-29,0.226,1688.75,0.0020000000000000018,8.0,0.22133333333333335,1683.0,1679.0
2013-01-30,0.23,1679.0,0.0040000000000000036,-9.75,0.22666666666666668,1682.8333333333333,1677.0
2013-01-31,0.232,1677.0,0.0020000000000000018,-2.0,0.22933333333333336,1681.5833333333333,1690.5
2013-02-01,0.234,1690.5,0.0020000000000000018,13.5,0.232,1682.1666666666667,1677.25
2013-02-04,0.233,1677.25,-0.0010000000000000009,-13.25,0.233,1681.5833333333333,1689.75
2013-02-05,0.233,1689.75,0.0,12.5,0.23333333333333336,1685.8333333333333,1690.5
2013-02-06,0.233,1690.5,0.0,0.75,0.233,1685.8333333333333,1689.0
2013-02-07,0.232,1689.0,-0.0010000000000000009,-1.5,0.2326666666666667,1689.75,1696.25
2013-02-08,0.227,1696.25,-0.0050000000000000044,7.25,0.2306666666666667,1691.9166666666667,1696.75
2013-02-11,0.227,1696.75,0.0,0.5,0.22866666666666668,1694.0,1700.0
2013-02-12,0.226,1700.0,-0.0010000000000000009,3.25,0.22666666666666668,1697.6666666666667,1701.0
2013-02-13,0.226,1701.0,0.0,1.0,0.22633333333333336,1699.25,1702.25
2013-02-14,0.226,1702.25,0.0,1.25,0.226,1701.0833333333333,1700.75
2013-02-15,0.225,1700.75,-0.0010000000000000009,-1.5,0.22566666666666668,1701.3333333333333,1711.75
2013-02-19,0.221,1711.75,-0.0040000000000000036,11.0,0.224,1704.9166666666667,1690.75
2013-02-20,0.221,1690.75,0.0,-21.0,0.22233333333333336,1701.0833333333333,1684.75
2013-02-21,0.22,1684.75,-0.0010000000000000009,-6.0,0.22066666666666668,1695.75,1698.25
2013-02-22,0.218,1698.25,-0.0020000000000000018,13.5,0.21966666666666668,1691.25,1671.0
2013-02-25,0.213,1671.0,-0.0050000000000000044,-27.25,0.217,1684.6666666666667,1676.25
2013-02-26,0.21,1676.25,-0.0030000000000000027,5.25,0.21366666666666667,1681.8333333333333,1699.5
2013-02-27,0.21,1699.5,0.0,23.25,0.211,1682.25,1697.0
2013-02-28,0.209,1697.0,-0.0010000000000000009,-2.5,0.20966666666666667,1690.9166666666667,1700.25
2013-03-01,0.206,1700.25,-0.0030000000000000027,3.25,0.20833333333333334,1698.9166666666667,1709.5
2013-03-04,0.202,1709.5,-0.003999999999999976,9.25,0.20566666666666666,1702.25,1720.75
2013-03-05,0.2,1720.75,-0.0020000000000000018,11.25,0.20266666666666666,1710.1666666666667,1722.75
2013-03-06,0.2,1722.75,0.0,2.0,0.2006666666666667,1717.6666666666667,1726.5
2013-03-07,0.2,1726.5,0.0,3.75,0.2,1723.3333333333333,1733.25
2013-03-08,0.201,1733.25,0.0010000000000000009,6.75,0.20033333333333336,1727.5,1739.75
2013-03-11,0.201,1739.75,0.0,6.5,0.20066666666666666,1733.1666666666667,1736.25
2013-03-12,0.201,1736.25,0.0,-3.5,0.201,1736.4166666666667,1739.5
2013-03-13,0.203,1739.5,0.0020000000000000018,3.25,0.20166666666666666,1738.5,1745.5
2013-03-14,0.204,1745.5,0.0009999999999999731,6.0,0.2026666666666667,1740.4166666666667,1743.0
2013-03-15,0.204,1743.0,0.0,-2.5,0.20366666666666666,1742.6666666666667,1736.25
2013-03-18,0.206,1736.25,0.0020000000000000018,-6.75,0.20466666666666666,1741.5833333333333,1731.75
2013-03-19,0.207,1731.75,0.0010000000000000009,-4.5,0.20566666666666666,1737.0,1738.5
2013-03-20,0.21,1738.5,0.0030000000000000027,6.75,0.20766666666666667,1735.5,1728.5
2013-03-21,0.211,1728.5,0.0010000000000000009,-10.0,0.20933333333333334,1732.9166666666667,1741.5
2013-03-22,0.215,1741.5,0.0040000000000000036,13.0,0.212,1736.1666666666667,1736.5
2013-03-25,0.214,1736.5,-0.0010000000000000009,-5.0,0.21333333333333335,1735.5,1746.75
2013-03-26,0.213,1746.75,-0.0010000000000000009,10.25,0.214,1741.5833333333333,1746.25
2013-03-27,0.212,1746.25,-0.0010000000000000009,-0.5,0.213,1743.1666666666667,1752.25
2013-03-28,0.211,1752.25,-0.0010000000000000009,6.0,0.212,1748.4166666666667,1754.0
2013-04-02,0.21,1754.0,-0.0010000000000000009,1.75,0.211,1750.8333333333333,1738.0
2013-04-03,0.21,1738.0,0.0,-16.0,0.21033333333333334,1748.0833333333333,1744.0
2013-04-04,0.21,1744.0,0.0,6.0,0.21,1745.3333333333333,1735.5
2013-04-05,0.21,1735.5,0.0,-8.5,0.21,1739.1666666666667,1748.75
2013-04-08,0.21,1748.75,0.0,13.25,0.21,1742.75,1752.75
2013-04-09,0.211,1752.75,0.0010000000000000009,4.0,0.21033333333333334,1745.6666666666667,1772.25
2013-04-10,0.211,1772.25,0.0,19.5,0.21066666666666667,1757.9166666666667,1777.25
2013-04-11,0.211,1777.25,0.0,5.0,0.211,1767.4166666666667,1771.5
2013-04-12,0.21,1771.5,-0.0010000000000000009,-5.75,0.21066666666666667,1773.6666666666667,1733.0
2013-04-15,0.21,1733.0,0.0,-38.5,0.21033333333333334,1760.5833333333333,1758.25
2013-04-16,0.21,1758.25,0.0,25.25,0.21,1754.25,1735.5
2013-04-17,0.21,1735.5,0.0,-22.75,0.21,1742.25,1723.5
2013-04-18,0.208,1723.5,-0.0020000000000000018,-12.0,0.20933333333333334,1739.0833333333333,1737.0
2013-04-19,0.208,1737.0,0.0,13.5,0.20866666666666667,1732.0,1745.5
2013-04-22,0.208,1745.5,0.0,8.5,0.208,1735.3333333333333,1763.0
2013-04-23,0.207,1763.0,-0.0010000000000000009,17.5,0.20766666666666667,1748.5,1763.5
2013-04-24,0.206,1763.5,-0.0010000000000000009,0.5,0.207,1757.3333333333333,1771.25
2013-04-25,0.206,1771.25,0.0,7.75,0.20633333333333334,1765.9166666666667,1766.0
2013-04-26,0.207,1766.0,0.0010000000000000009,-5.25,0.20633333333333334,1766.9166666666667,1777.75
2013-04-29,0.207,1777.75,0.0,11.75,0.20666666666666667,1771.6666666666667,1781.75
2013-04-30,0.207,1781.75,0.0,4.0,0.207,1775.1666666666667,1781.75
2013-05-02,0.207,1781.75,0.0,0.0,0.207,1780.4166666666667,1798.0
2013-05-03,0.201,1798.0,-0.005999999999999978,16.25,0.205,1787.1666666666667,1803.0
2013-05-06,0.202,1803.0,0.0010000000000000009,5.0,0.20333333333333337,1794.25,1810.0
2013-05-07,0.202,1810.0,0.0,7.0,0.20166666666666666,1803.6666666666667,1818.25
2013-05-08,0.203,1818.25,0.0010000000000000009,8.25,0.20233333333333334,1810.4166666666667,1814.0
2013-05-09,0.203,1814.0,0.0,-4.25,0.2026666666666667,1814.0833333333333,1819.0
2013-05-10,0.203,1819.0,0.0,5.0,0.203,1817.0833333333333,1820.25
2013-05-13,0.203,1820.25,0.0,1.25,0.203,1817.75,1837.5
2013-05-14,0.203,1837.5,0.0,17.25,0.203,1825.5833333333333,1843.75
2013-05-15,0.203,1843.75,0.0,6.25,0.203,1833.8333333333333,1837.5
2013-05-16,0.202,1837.5,-0.0010000000000000009,-6.25,0.2026666666666667,1839.5833333333333,1852.5
2013-05-17,0.2,1852.5,-0.0020000000000000018,15.0,0.20166666666666666,1844.5833333333333,1854.0
2013-05-20,0.199,1854.0,-0.0010000000000000009,1.5,0.20033333333333334,1848.0,1855.0
2013-05-21,0.198,1855.0,-0.0010000000000000009,1.0,0.19899999999999998,1853.8333333333333,1845.0
2013-05-22,0.199,1845.0,0.0010000000000000009,-10.0,0.19866666666666669,1851.3333333333333,1839.5
2013-05-23,0.199,1839.5,0.0,-5.5,0.19866666666666669,1846.5,1840.0
2013-05-24,0.2,1840.0,0.0010000000000000009,0.5,0.19933333333333336,1841.5,1844.0
2013-05-28,0.199,1844.0,-0.0010000000000000009,4.0,0.19933333333333336,1841.1666666666667,1836.5
2013-05-29,0.2,1836.5,0.0010000000000000009,-7.5,0.19966666666666666,1840.1666666666667,1843.0
2013-05-30,0.2,1843.0,0.0,6.5,0.19966666666666666,1841.1666666666667,1818.5
2013-05-31,0.2,1818.5,0.0,-24.5,0.2,1832.6666666666667,1825.75
2013-06-03,0.2,1825.75,0.0,7.25,0.2,1829.0833333333333,1820.75
2013-06-04,0.2,1820.75,0.0,-5.0,0.2,1821.6666666666667,1797.5
2013-06-05,0.2,1797.5,0.0,-23.25,0.2,1814.6666666666667,1812.25
2013-06-06,0.2,1812.25,0.0,14.75,0.2,1810.1666666666667,1828.0
2013-06-07,0.203,1828.0,0.0030000000000000027,15.75,0.20099999999999998,1812.5833333333333,1831.5
2013-06-10,0.204,1831.5,0.0009999999999999731,3.5,0.20233333333333334,1823.9166666666667,1816.5
2013-06-11,0.205,1816.5,0.0010000000000000009,-15.0,0.204,1825.3333333333333,1799.5
2013-06-12,0.208,1799.5,0.0030000000000000027,-17.0,0.20566666666666666,1815.8333333333333,1826.25
2013-06-13,0.209,1826.25,0.0010000000000000009,26.75,0.20733333333333334,1814.0833333333333,1813.75
2013-06-14,0.209,1813.75,0.0,-12.5,0.20866666666666667,1813.1666666666667,1829.25
2013-06-17,0.21,1829.25,0.0010000000000000009,15.5,0.20933333333333334,1823.0833333333333,1840.5
2013-06-18,0.21,1840.5,0.0,11.25,0.20966666666666667,1827.8333333333333,1819.0
2013-06-19,0.212,1819.0,0.0020000000000000018,-21.5,0.21066666666666667,1829.5833333333333,1779.25
2013-06-20,0.214,1779.25,0.0020000000000000018,-39.75,0.212,1812.9166666666667,1779.25
2013-06-21,0.216,1779.25,0.0020000000000000018,0.0,0.214,1792.5,1761.5
2013-06-24,0.221,1761.5,0.0050000000000000044,-17.75,0.217,1773.3333333333333,1776.75
2013-06-25,0.225,1776.75,0.0040000000000000036,15.25,0.22066666666666668,1772.5,1790.75
2013-06-26,0.222,1790.75,-0.0030000000000000027,14.0,0.22266666666666668,1776.3333333333333,1801.75
2013-06-27,0.219,1801.75,-0.0030000000000000027,11.0,0.222,1789.75,1794.5
2013-06-28,0.218,1794.5,-0.0010000000000000009,-7.25,0.21966666666666668,1795.6666666666667,1802.0
2013-07-01,0.222,1802.0,0.0040000000000000036,7.5,0.21966666666666668,1799.4166666666667,1802.5
2013-07-02,0.221,1802.5,-0.0010000000000000009,0.5,0.22033333333333335,1799.6666666666667,1804.25
2013-07-03,0.222,1804.25,0.0010000000000000009,1.75,0.22166666666666668,1802.9166666666667,1822.5
2013-07-05,0.217,1822.5,-0.0050000000000000044,18.25,0.22,1809.75,1830.75
2013-07-08,0.217,1830.75,0.0,8.25,0.21866666666666668,1819.1666666666667,1840.75
2013-07-09,0.217,1840.75,0.0,10.0,0.217,1831.3333333333333,1843.75
2013-07-10,0.217,1843.75,0.0,3.0,0.217,1838.4166666666667,1865.25
2013-07-11,0.218,1865.25,0.0010000000000000009,21.5,0.21733333333333335,1849.9166666666667,1865.5
2013-07-12,0.22,1865.5,0.0020000000000000018,0.25,0.21833333333333335,1858.1666666666667,1872.75
2013-07-15,0.219,1872.75,-0.0010000000000000009,7.25,0.219,1867.8333333333333,1866.5
2013-07-16,0.219,1866.5,0.0,-6.25,0.21933333333333335,1868.25,1870.75
2013-07-17,0.22,1870.75,0.0010000000000000009,4.25,0.21933333333333335,1870.0,1875.75
2013-07-18,0.22,1875.75,0.0,5.0,0.21966666666666668,1871.0,1884.75
2013-07-19,0.22,1884.75,0.0,9.0,0.22,1877.0833333333333,1885.5
2013-07-22,0.221,1885.5,0.0010000000000000009,0.75,0.22033333333333335,1882.0,1883.5
2013-07-23,0.224,1883.5,0.0030000000000000027,-2.0,0.22166666666666668,1884.5833333333333,1879.0
2013-07-24,0.225,1879.0,0.0010000000000000009,-4.5,0.22333333333333336,1882.6666666666667,1879.25
2013-07-25,0.225,1879.25,0.0,0.25,0.22466666666666668,1880.5833333333333,1881.75
2013-07-26,0.226,1881.75,0.0010000000000000009,2.5,0.22533333333333336,1880.0,1877.75
2013-07-29,0.226,1877.75,0.0,-4.0,0.22566666666666668,1879.5833333333333,1880.0
2013-07-30,0.227,1880.0,0.0010000000000000009,2.25,0.22633333333333336,1879.8333333333333,1875.75
2013-07-31,0.228,1875.75,0.0010000000000000009,-4.25,0.227,1877.8333333333333,1895.5
2013-08-01,0.228,1895.5,0.0,19.75,0.22766666666666668,1883.75,1899.25
2013-08-02,0.228,1899.25,0.0,3.75,0.228,1890.1666666666667,1897.75
2013-08-05,0.227,1897.75,-0.0010000000000000009,-1.5,0.22766666666666668,1897.5,1889.25
2013-08-06,0.228,1889.25,0.0010000000000000009,-8.5,0.22766666666666668,1895.4166666666667,1883.5
2013-08-07,0.227,1883.5,-0.0010000000000000009,-5.75,0.22733333333333336,1890.1666666666667,1889.0
2013-08-08,0.227,1889.0,0.0,5.5,0.22733333333333336,1887.25,1881.5
2013-08-09,0.227,1881.5,0.0,-7.5,0.227,1884.6666666666667,1882.25
2013-08-12,0.226,1882.25,-0.0010000000000000009,0.75,0.22666666666666668,1884.25,1886.0
2013-08-13,0.225,1886.0,-0.0010000000000000009,3.75,0.226,1883.25,1877.25
2013-08-14,0.226,1877.25,0.0010000000000000009,-8.75,0.22566666666666668,1881.8333333333333,1851.0
2013-08-15,0.226,1851.0,0.0,-26.25,0.22566666666666668,1871.4166666666667,1846.25
2013-08-16,0.226,1846.25,0.0,-4.75,0.226,1858.1666666666667,1840.25
2013-08-19,0.226,1840.25,0.0,-6.0,0.226,1845.8333333333333,1845.75
2013-08-20,0.225,1845.75,-0.0010000000000000009,5.5,0.22566666666666668,1844.0833333333333,1831.75
2013-08-21,0.224,1831.75,-0.0010000000000000009,-14.0,0.225,1839.25,1850.0
2013-08-22,0.224,1850.0,0.0,18.25,0.22433333333333336,1842.5,1856.75
2013-08-23,0.225,1856.75,0.0010000000000000009,6.75,0.22433333333333336,1846.1666666666667,1849.5
2013-08-26,0.225,1849.5,0.0,-7.25,0.22466666666666668,1852.0833333333333,1823.5
2013-08-27,0.225,1823.5,0.0,-26.0,0.225,1843.25,1827.5
2013-08-28,0.225,1827.5,0.0,4.0,0.225,1833.5,1832.0
2013-08-29,0.225,1832.0,0.0,4.5,0.225,1827.6666666666667,1826.5
2013-08-30,0.224,1826.5,-0.0010000000000000009,-5.5,0.22466666666666668,1828.6666666666667,1834.25
2013-09-03,0.225,1834.25,0.0010000000000000009,7.75,0.22466666666666668,1830.9166666666667,1848.75
2013-09-04,0.225,1848.75,0.0,14.5,0.22466666666666668,1836.5,1848.25
2013-09-05,0.225,1848.25,0.0,-0.5,0.225,1843.75,1848.75
2013-09-06,0.225,1848.75,0.0,0.5,0.225,1848.5833333333333,1864.25
2013-09-09,0.225,1864.25,0.0,15.5,0.225,1853.75,1877.75
2013-09-10,0.225,1877.75,0.0,13.5,0.225,1863.5833333333333,1884.0
2013-09-11,0.224,1884.0,-0.0010000000000000009,6.25,0.22466666666666668,1875.3333333333333,1880.25
2013-09-12,0.224,1880.25,0.0,-3.75,0.22433333333333336,1880.6666666666667,1883.75
2013-09-13,0.223,1883.75,-0.0010000000000000009,3.5,0.22366666666666668,1882.6666666666667,1893.25
2013-09-16,0.223,1893.25,0.0,9.5,0.22333333333333336,1885.75,1900.25
2013-09-17,0.222,1900.25,-0.0010000000000000009,7.0,0.22266666666666668,1892.4166666666667,1919.75
2013-09-18,0.222,1919.75,0.0,19.5,0.22233333333333336,1904.4166666666667,1919.5
2013-09-19,0.221,1919.5,-0.0010000000000000009,-0.25,0.22166666666666668,1913.1666666666667,1904.5
2013-09-20,0.221,1904.5,0.0,-15.0,0.22133333333333335,1914.5833333333333,1894.75
2013-09-23,0.221,1894.75,0.0,-9.75,0.221,1906.25,1894.5
2013-09-24,0.221,1894.5,0.0,-0.25,0.221,1897.9166666666667,1887.75
2013-09-25,0.221,1887.75,0.0,-6.75,0.221,1892.3333333333333,1894.5
2013-09-26,0.221,1894.5,0.0,6.75,0.221,1892.25,1888.5
2013-09-27,0.224,1888.5,0.0030000000000000027,-6.0,0.222,1890.25,1876.25
2013-09-30,0.225,1876.25,0.0010000000000000009,-12.25,0.22333333333333336,1886.4166666666667,1891.5
2013-10-01,0.225,1891.5,0.0,15.25,0.22466666666666668,1885.4166666666667,1885.0
2013-10-02,0.225,1885.0,0.0,-6.5,0.225,1884.25,1871.75
2013-10-03,0.224,1871.75,-0.0010000000000000009,-13.25,0.22466666666666668,1882.75,1886.75
2013-10-04,0.225,1886.75,0.0010000000000000009,15.0,0.22466666666666668,1881.1666666666667,1869.75
2013-10-07,0.225,1869.75,0.0,-17.0,0.22466666666666668,1876.0833333333333,1852.5
2013-10-08,0.227,1852.5,0.0020000000000000018,-17.25,0.22566666666666668,1869.6666666666667,1850.75
2013-10-09,0.228,1850.75,0.0010000000000000009,-1.75,0.22666666666666668,1857.6666666666667,1887.0
2013-10-10,0.227,1887.0,-0.0010000000000000009,36.25,0.22733333333333336,1863.4166666666667,1901.0
2013-10-11,0.227,1901.0,0.0,14.0,0.22733333333333336,1879.5833333333333,1906.25
2013-10-14,0.227,1906.25,0.0,5.25,0.227,1898.0833333333333,1894.0
2013-10-15,0.225,1894.0,-0.0020000000000000018,-12.25,0.22633333333333336,1900.4166666666667,1915.25
2013-10-16,0.225,1915.25,0.0,21.25,0.22566666666666668,1905.1666666666667,1929.75
2013-10-17,0.224,1929.75,-0.0010000000000000009,14.5,0.22466666666666668,1913.0,1938.5
2013-10-18,0.224,1938.5,0.0,8.75,0.22433333333333336,1927.8333333333333,1940.25
2013-10-21,0.223,1940.25,-0.0010000000000000009,1.75,0.22366666666666668,1936.1666666666667,1951.5
2013-10-22,0.223,1951.5,0.0,11.25,0.22333333333333336,1943.4166666666667,1943.75
2013-10-23,0.222,1943.75,-0.0010000000000000009,-7.75,0.22266666666666668,1945.1666666666667,1950.5
2013-10-24,0.225,1950.5,0.0030000000000000027,6.75,0.22333333333333336,1948.5833333333333,1956.0
2013-10-25,0.228,1956.0,0.0030000000000000027,5.5,0.225,1950.0833333333333,1961.0
2013-10-28,0.229,1961.0,0.0010000000000000009,5.0,0.22733333333333336,1955.8333333333333,1969.5
2013-10-29,0.228,1969.5,-0.0010000000000000009,8.5,0.22833333333333336,1962.1666666666667,1962.5
2013-10-30,0.228,1962.5,0.0,-7.0,0.22833333333333336,1964.3333333333333,1953.0
2013-10-31,0.23,1953.0,0.0020000000000000018,-9.5,0.22866666666666668,1961.6666666666667,1956.75
2013-11-01,0.226,1956.75,-0.0040000000000000036,3.75,0.228,1957.4166666666667,1965.0
2013-11-04,0.227,1965.0,0.0010000000000000009,8.25,0.22766666666666668,1958.25,1958.5
2013-11-05,0.227,1958.5,0.0,-6.5,0.22666666666666668,1960.0833333333333,1967.5
2013-11-06,0.228,1967.5,0.0010000000000000009,9.0,0.22733333333333336,1963.6666666666667,1947.25
2013-11-07,0.228,1947.25,0.0,-20.25,0.22766666666666668,1957.75,1968.0
2013-11-08,0.217,1968.0,-0.01100000000000001,20.75,0.22433333333333336,1960.9166666666667,1969.5
2013-11-11,0.218,1969.5,0.0010000000000000009,1.5,0.221,1961.5833333333333,1967.0
2013-11-12,0.218,1967.0,0.0,-2.5,0.21766666666666667,1968.1666666666667,1980.75
2013-11-13,0.218,1980.75,0.0,13.75,0.218,1972.4166666666667,1989.75
2013-11-14,0.217,1989.75,-0.0010000000000000009,9.0,0.21766666666666667,1979.1666666666667,1995.5
2013-11-15,0.218,1995.5,0.0010000000000000009,5.75,0.21766666666666667,1988.6666666666667,1990.75
2013-11-18,0.218,1990.75,0.0,-4.75,0.21766666666666667,1992.0,1987.25
2013-11-19,0.218,1987.25,0.0,-3.5,0.218,1991.1666666666667,1981.75
2013-11-20,0.219,1981.75,0.0010000000000000009,-5.5,0.21833333333333335,1986.5833333333333,1995.75
2013-11-21,0.217,1995.75,-0.0020000000000000018,14.0,0.218,1988.25,2003.25
2013-11-22,0.223,2003.25,0.006000000000000005,7.5,0.21966666666666668,1993.5833333333333,2004.5
2013-11-25,0.227,2004.5,0.0040000000000000036,1.25,0.22233333333333336,2001.1666666666667,2004.0
2013-11-26,0.23,2004.0,0.0030000000000000027,-0.5,0.22666666666666668,2003.9166666666667,2006.25
2013-11-27,0.23,2006.25,0.0,2.25,0.229,2004.9166666666667,2006.0
2013-11-29,0.234,2006.0,0.0040000000000000036,-0.25,0.23133333333333336,2005.4166666666667,2001.75
2013-12-02,0.236,2001.75,0.001999999999999974,-4.25,0.2333333333333333,2004.6666666666667,1993.5
2013-12-03,0.239,1993.5,0.0030000000000000027,-8.25,0.23633333333333337,2000.4166666666667,1993.75
2013-12-04,0.239,1993.75,0.0,0.25,0.238,1996.3333333333333,1986.0
2013-12-05,0.24,1986.0,0.0010000000000000009,-7.75,0.23933333333333331,1991.0833333333333,2007.0
2013-12-06,0.248,2007.0,0.008000000000000007,21.0,0.24233333333333332,1995.5833333333333,2011.0
2013-12-09,0.255,2011.0,0.007000000000000006,4.0,0.24766666666666667,2001.3333333333333,2005.0
2013-12-10,0.26,2005.0,0.0050000000000000044,-6.0,0.25433333333333336,2007.6666666666667,1982.75
2013-12-11,0.267,1982.75,0.007000000000000006,-22.25,0.26066666666666666,1999.5833333333333,1977.0
2013-12-12,0.277,1977.0,0.010000000000000009,-5.75,0.268,1988.25,1976.75
2013-12-13,0.282,1976.75,0.004999999999999949,-0.25,0.2753333333333334,1978.8333333333333,1988.5
2013-12-16,0.29,1988.5,0.008000000000000007,11.75,0.283,1980.75,1981.25
2013-12-17,0.298,1981.25,0.008000000000000007,-7.25,0.29,1982.1666666666667,2013.0
2013-12-18,0.298,2013.0,0.0,31.75,0.2953333333333333,1994.25,2010.25
2013-12-19,0.293,2010.25,-0.0050000000000000044,-2.75,0.29633333333333334,2001.5,2022.75
2013-12-20,0.292,2022.75,-0.0010000000000000009,12.5,0.2943333333333333,2015.3333333333333,2031.0
2013-12-23,0.294,2031.0,0.0020000000000000018,8.25,0.293,2021.3333333333333,2037.25
2013-12-24,0.294,2037.25,0.0,6.25,0.29333333333333333,2030.3333333333333,2044.75
2013-12-27,0.293,2044.75,-0.0010000000000000009,7.5,0.2936666666666667,2037.6666666666667,2043.0
2013-12-30,0.288,2043.0,-0.0050000000000000044,-1.75,0.29166666666666663,2041.6666666666667,2049.25
2013-12-31,0.287,2049.25,-0.0010000000000000009,6.25,0.2893333333333333,2045.6666666666667,2034.75
2014-01-02,0.284,2034.75,-0.0030000000000000027,-14.5,0.28633333333333333,2042.3333333333333,2033.75
2014-01-03,0.28,2033.75,-0.003999999999999948,-1.0,0.2836666666666667,2039.25,2029.0
2014-01-06,0.28,2029.0,0.0,-4.75,0.2813333333333334,2032.5,2039.0
2014-01-07,0.28,2039.0,0.0,10.0,0.28,2033.9166666666667,2040.75
2014-01-08,0.281,2040.75,0.0010000000000000009,1.75,0.2803333333333334,2036.25,2041.25
2014-01-09,0.282,2041.25,0.0009999999999999454,0.5,0.28099999999999997,2040.3333333333333,2046.0
2014-01-10,0.282,2046.0,0.0,4.75,0.2816666666666667,2042.6666666666667,2023.25
2014-01-13,0.282,2023.25,0.0,-22.75,0.282,2036.8333333333333,2041.25
2014-01-14,0.282,2041.25,0.0,18.0,0.282,2036.8333333333333,2049.75
2014-01-15,0.29,2049.75,0.008000000000000007,8.5,0.2846666666666666,2038.0833333333333,2044.5
2014-01-16,0.3,2044.5,0.010000000000000009,-5.25,0.29066666666666663,2045.1666666666667,2042.5
2014-01-17,0.302,2042.5,0.0020000000000000018,-2.0,0.2973333333333333,2045.5833333333333,2046.75
2014-01-21,0.302,2046.75,0.0,4.25,0.3013333333333333,2044.5833333333333,2046.75
2014-01-22,0.301,2046.75,-0.0010000000000000009,0.0,0.3016666666666667,2045.3333333333333,2032.5
2014-01-23,0.3,2032.5,-0.0010000000000000009,-14.25,0.301,2042.0,1990.25
2014-01-24,0.3,1990.25,0.0,-42.25,0.30033333333333334,2023.1666666666667,1984.0
2014-01-27,0.3,1984.0,0.0,-6.25,0.3,2002.25,1996.5
